LFQ intensity Gua_1	LFQ intensity Gua_2	LFQ intensity Gua_3	LFQ intensity RG/SDC_1	LFQ intensity RG/SDC_2	LFQ intensity RG/SDC_3	LFQ intensity RG_1	LFQ intensity RG_2	LFQ intensity RG_3	LFQ intensity SDC_1	LFQ intensity SDC_2	LFQ intensity SDC_3	LFQ intensity Urea_1	LFQ intensity Urea_2	LFQ intensity Urea_3	Only identified by site	Reverse	Protein IDs	Majority protein IDs	Protein names	Gene names
6.47516	6.01141	6.10074	6.27018	6.74279	6.2387	6.70721	6.39735	6.51585	6.82691	6.56895	6.07129	6.46648	6.75707	6.27383			NP_253221.1;AAG07919.1	NP_253221.1;AAG07919.1		
8.06896	8.01385	7.90965	7.73618	7.73335	7.79852	7.71682	7.73404	7.67581	7.60375	7.79705	7.68976	8.15073	7.75936	7.71843			NP_253223.1;AAG07921.1	NP_253223.1;AAG07921.1		
7.71299	7.74687	7.61452	7.23216	7.34207	7.26564	7.49679	7.40245	7.44745	7.24844	7.44702	7.2819	7.84987	7.60935	7.54332			NP_253225.1;AAG07923.1	NP_253225.1;AAG07923.1		
5.94778	6.16704	6.50251	6.47872	6.46672	6.7887	6.43112	6.55621	6.34731	6.34183	6.49849	6.45074	6.10688	6.61856	6.67024			NP_253227.1;AAG07925.1	NP_253227.1;AAG07925.1		
7.5309	7.19307	6.68724	7.20477	7.11687	6.93995	7.57905	7.51643	7.46691	7.18729	7.15088	6.86524	6.47993	6.97143	7.23287			NP_253228.1;AAG07926.1	NP_253228.1;AAG07926.1		
9.02555	9.06066	9.03503	9.26534	9.24667	9.29332	9.241	9.27674	9.26844	9.17664	9.11458	9.1177	8.92904	9.06889	9.11237			NP_253232.1;AAP81264.1;AAG07930.1	NP_253232.1;AAP81264.1;AAG07930.1		
7.21909	7.31823	7.14183	7.32058	7.29522	7.43377	7.3586	7.28682	7.30205	7.20707	7.16262	7.22295	7.70539	7.38791	7.39583			NP_253233.1;AAG07931.1	NP_253233.1;AAG07931.1		
7.32176	7.34959	7.27586	7.39824	7.29035	7.23847	7.515	7.56526	7.24077	7.45662	7.57367	7.5624	7.52336	7.52438	7.51101			NP_253234.1;AAP81266.1;AAG07932.1	NP_253234.1;AAP81266.1;AAG07932.1		
7.64033	7.49242	7.33586	8.28251	8.28646	8.37166	8.16328	8.23024	8.26661	8.24971	8.45338	8.43623	7.50098	7.66863	7.6954			NP_253235.1;AAP81267.1;AAG07933.1	NP_253235.1;AAP81267.1;AAG07933.1		
6.51835	6.36057	6.326	6.25905	7.33435	6.20916	7.35629	7.45443	7.51938	6.66708	6.45288	6.76014	6.43746	6.5578	7.27889			NP_253236.1;AAP81268.1;AAG07934.1	NP_253236.1;AAP81268.1;AAG07934.1		
7.87411	7.82145	7.84112	7.83149	7.72682	7.72354	7.86128	7.95615	7.74775	7.64216	7.30649	7.18625	7.80307	7.77398	7.77108			NP_253237.1;AAP81269.1;AAG07935.1	NP_253237.1;AAP81269.1;AAG07935.1		
7.31144	7.30673	7.27948	7.20317	7.32593	7.19304	7.59093	7.50602	7.62359	7.44312	7.60762	7.55663	7.57866	7.58014	7.55486			NP_253238.1;AAG07936.1	NP_253238.1;AAG07936.1		
6.45655	6.50934	6.35212	7.01787	7.13539	7.27457	6.93295	6.91208	6.84009	7.12346	7.34947	7.07682	6.13058	6.48107	6.65839			NP_253240.1;AAG07938.1	NP_253240.1;AAG07938.1		
6.51805	6.6819	6.21724	7.61162	7.44562	7.50183	7.29239	7.26576	7.31311	7.3366	7.29977	7.40278	6.33206	6.82393	6.60309			NP_253241.1;AAG07939.1	NP_253241.1;AAG07939.1		
6.25649	6.49003	6.81577	6.87686	6.90037	6.94845	7.08027	7.06948	7.10819	6.90317	6.97516	6.90301	6.6479	6.79586	6.86787			NP_253242.1;AAG07940.1	NP_253242.1;AAG07940.1		
6.10549	6.28818	6.61592	7.53141	7.55138	7.50567	7.36983	7.53743	7.46165	7.44934	7.56429	7.47441	6.66297	6.99693	7.06438			NP_253243.1;AAG07941.1	NP_253243.1;AAG07941.1		
7.54667	7.41392	7.54353	7.68298	7.70972	7.66654	7.73662	7.76527	7.69753	7.78654	7.86223	7.85989	7.81641	7.75329	7.75351			NP_253244.1;AAG07942.1	NP_253244.1;AAG07942.1		
7.41288	7.61907	7.50675	7.01841	7.20472	7.23434	7.19131	7.17551	7.22657	7.15158	7.30205	7.12568	7.57329	7.21825	7.13865			NP_253245.1;AAG07943.1	NP_253245.1;AAG07943.1		
6.58704	6.49532	6.56578	7.31129	7.35717	7.39578	6.99957	7.03639	7.13139	7.05503	7.12937	7.34349	6.56134	6.65426	6.72351			NP_253246.1;AAG07944.1	NP_253246.1;AAG07944.1		
7.77954	7.91441	7.77838	7.66989	7.64372	7.60933	7.71876	7.67449	7.71331	7.61115	7.81999	7.70042	7.9999	7.81844	7.7713			NP_253247.1;AAG07945.1;AAP81279.1	NP_253247.1;AAG07945.1;AAP81279.1		
8.06472	7.96963	8.09552	8.15857	8.04941	8.19692	7.95962	7.89553	7.93878	7.99442	7.99146	8.1934	8.26017	8.00182	8.11008			NP_253248.1;AAG07946.1	NP_253248.1;AAG07946.1		
8.14774	7.99622	8.03153	8.823	8.7702	8.85176	8.64315	8.65514	8.68997	8.7417	8.78637	8.87218	7.84844	8.45179	8.51997			NP_253250.1;AAG07948.1	NP_253250.1;AAG07948.1		
7.43141	7.62283	7.38455	7.44835	7.40125	7.30597	7.66008	7.59371	7.69046	7.54133	7.67342	7.57482	7.68704	7.60811	7.55874			NP_253251.1;AAG07949.1	NP_253251.1;AAG07949.1		
9.03298	8.9346	8.98172	6.57013	6.3329	6.58034	8.14339	6.6815	6.35489	6.46465	8.33961	6.24338	7.85608	7.86335	7.91543			NP_253253.1;AAG07951.1	NP_253253.1;AAG07951.1		
7.76054	7.79081	7.64613	7.86997	7.84582	7.87837	7.82811	7.83415	7.78912	7.67592	7.74691	7.93952	7.83025	7.99246	7.83508			NP_253254.1;AAG07952.1	NP_253254.1;AAG07952.1		
7.97702	7.97422	8.10449	7.95005	7.96515	7.7954	8.07584	8.08693	8.09353	7.95609	7.53565	7.41209	7.72502	7.99592	8.03898			NP_253255.1;AAG07953.1	NP_253255.1;AAG07953.1		
8.16864	8.17056	8.21775	7.981	7.95164	7.90522	8.14968	8.11032	8.15564	8.09342	7.89947	8.02833	8.13688	8.00484	7.97876			NP_253256.1;AAG07954.1	NP_253256.1;AAG07954.1		
8.99615	8.79757	9.02292	8.08408	7.9921	7.9511	8.23779	8.28101	8.16518	8.24667	7.9538	8.13494	8.52482	8.1447	8.10806			NP_253257.1;AAG07955.1	NP_253257.1;AAG07955.1		
8.91278	8.88017	8.82846	8.54626	8.5241	8.384	8.62219	8.65633	8.68832	8.81142	8.81227	8.69392	9.13082	9.06498	9.07606			NP_253258.1;AAG07956.1	NP_253258.1;AAG07956.1		
7.94366	8.06919	8.02938	8.19532	8.19304	8.08156	8.23127	8.37194	8.29164	8.33897	8.04825	8.0905	8.23922	8.34762	8.2616			NP_253259.1;AAG07957.1	NP_253259.1;AAG07957.1		
8.12163	8.18789	8.22453	8.08881	8.06978	8.10254	7.99094	7.99836	8.04778	7.93154	8.1085	8.14176	8.21783	8.11598	8.22572			NP_253262.1;AAG07960.1	NP_253262.1;AAG07960.1		
6.34902	6.4781	7.16268	7.15094	6.59179	7.15909	7.04587	6.43627	6.24147	6.9377	6.75436	7.13123	7.26411	7.0834	6.96949			NP_253263.1;AAG07961.1	NP_253263.1;AAG07961.1		
7.93831	7.97475	7.92348	7.99399	7.95859	7.77336	8.18489	8.15746	8.14342	8.04218	7.76736	7.58485	7.94791	7.98408	8.06206			NP_253266.1;AAG07964.1	NP_253266.1;AAG07964.1		
8.15008	8.15737	8.23573	8.20526	8.22427	8.36105	8.10408	8.14095	8.12179	8.14925	8.29283	8.26675	8.32027	8.15485	8.12477			NP_253267.1;AAG07965.1	NP_253267.1;AAG07965.1		
6.75272	6.34038	6.36389	6.1435	6.24095	6.54643	6.37752	6.46659	6.34615	6.65199	6.55805	6.62157	6.19855	6.58821	6.55597			NP_253269.1;AAG07967.1	NP_253269.1;AAG07967.1		
7.12801	7.05065	7.02825	6.97953	6.94137	7.16044	7.05285	6.98601	7.17525	7.05915	6.7682	6.74946	6.15014	6.92132	6.90196			NP_253273.1;AAG07971.1	NP_253273.1;AAG07971.1		
8.38048	8.43753	8.36226	8.66594	8.711	8.79468	8.68249	8.70736	8.72558	8.70307	8.7464	8.83603	8.51812	8.7078	8.64976			NP_253277.1;AAG07975.1	NP_253277.1;AAG07975.1		
6.49126	6.54816	7.00763	6.4202	6.3386	6.74536	6.08736	6.78038	6.2322	6.56468	6.38762	6.36452	6.37291	6.22787	6.49282			NP_253278.1;AAG07976.1	NP_253278.1;AAG07976.1		
7.36814	7.3478	7.30172	7.42576	7.50887	7.66464	7.35187	7.40877	7.38148	7.42328	7.56545	7.60994	7.69703	7.68866	7.61005			NP_253280.1;AAG07978.1	NP_253280.1;AAG07978.1		
8.9839	9.11307	8.96954	9.22745	9.16005	9.1115	9.25057	9.24462	9.21492	9.12077	8.89795	8.80001	8.77311	9.00337	9.04689			NP_253285.1;AAG07983.1	NP_253285.1;AAG07983.1		
7.52746	7.09068	7.38561	7.20017	7.28874	7.21328	7.26069	7.22961	7.23505	7.21328	7.24219	7.32387	7.60451	7.15342	7.07871			NP_253290.1;AAG07988.1	NP_253290.1;AAG07988.1		
6.65	6.49084	6.40468	6.30038	6.30315	6.96502	6.34908	6.4662	6.37101	6.62822	6.73767	6.3614	6.66778	6.59711	6.82622			NP_253291.1;AAG07989.1	NP_253291.1;AAG07989.1		
8.68174	8.58237	8.59885	8.44556	8.44807	8.20658	8.60508	8.57603	8.54153	8.6122	8.63638	8.5701	8.99366	8.79782	8.79			NP_253292.1;AAG07990.1	NP_253292.1;AAG07990.1		
7.3836	7.32791	7.37339	7.36513	7.34723	7.34139	7.40736	7.40691	7.3857	7.58364	7.51459	7.5417	7.46413	7.469	7.4414			NP_253294.1;AAG07992.1	NP_253294.1;AAG07992.1		
6.87084	6.66629	6.50889	7.45803	7.40267	7.15134	7.546	7.50759	7.56506	7.46733	7.16411	6.99219	6.82859	6.97895	7.03599			NP_253296.1;AAG07994.1	NP_253296.1;AAG07994.1		
6.97255	7.16209	7.03491	7.53309	7.46491	7.66536	7.21882	7.18749	7.28117	7.44663	7.34537	7.55146	7.56326	7.46932	7.40885			NP_253297.1;AAG07995.1	NP_253297.1;AAG07995.1		
7.33102	7.32519	7.21956	8.10503	7.87495	7.99129	7.82963	7.87618	8.08983	7.84997	8.2243	8.18918	7.80268	8.04517	7.96706			NP_253298.1;AAG07996.1	NP_253298.1;AAG07996.1		
7.27163	7.24249	7.17202	7.40394	7.27423	7.13139	7.33854	7.44108	7.34175	7.44483	6.93574	6.75472	7.4449	7.50946	7.6295			NP_253299.1;AAG07997.1	NP_253299.1;AAG07997.1		
9.04226	9.01208	8.90386	8.99769	8.97744	9.09226	8.85503	8.89498	8.83596	8.81761	9.05342	8.93699	9.08821	9.02825	9.03246			NP_253301.1;AAG07999.1	NP_253301.1;AAG07999.1		
6.62194	6.86275	6.80564	6.57982	6.71521	6.35843	6.92892	6.75214	6.8564	6.89473	6.46547	6.88639	6.76536	6.58877	6.36281			NP_253303.1;AAG08001.1	NP_253303.1;AAG08001.1		
6.61348	6.39769	6.68483	8.52469	8.54383	8.62844	8.44026	8.43619	8.5137	8.48776	8.58367	8.63613	6.33258	7.58614	7.65291			NP_253304.1;AAG08002.1	NP_253304.1;AAG08002.1		
7.14051	7.1359	7.1336	6.83566	6.74112	6.86607	7.16337	7.15317	7.09923	7.00225	7.30696	7.24425	7.57434	7.19424	7.06703			NP_253305.1;AAG08003.1	NP_253305.1;AAG08003.1		
7.09426	7.29019	7.07192	7.06119	7.01351	7.19198	6.82572	6.8584	6.97229	6.88291	7.08009	7.01841	7.34179	7.04297	7.01123			NP_253306.1;AAG08004.1	NP_253306.1;AAG08004.1		
7.18096	7.09153	7.1596	6.81848	6.92974	6.84902	6.9113	7.03651	6.96055	6.96068	6.72461	6.73858	7.39131	6.92868	6.76512			NP_253307.1;AAG08005.1	NP_253307.1;AAG08005.1		
6.52609	6.42503	6.53203	6.39419	6.36923	6.39966	6.12747	6.43278	6.46078	6.86157	6.86325	7.0976	7.03181	6.75061	7.12509			NP_253308.1;AAG08006.1	NP_253308.1;AAG08006.1		
6.47846	6.27893	6.2901	7.62266	7.62004	7.71662	7.62017	7.5697	7.33043	7.56564	7.62765	7.61745	7.52021	7.33145	7.44677			NP_253311.1;AAG08009.1	NP_253311.1;AAG08009.1		
6.51051	6.45066	6.59331	6.90763	6.88511	6.98125	6.74643	7.03531	6.92466	6.95853	7.21112	7.24554	6.47326	6.93081	6.49901			NP_253314.1;AAG08012.1	NP_253314.1;AAG08012.1		
7.56684	7.54447	7.7095	7.78992	7.66553	7.75188	7.74121	7.53422	7.73809	7.69402	7.80804	7.77334	7.91294	7.70772	7.73503			NP_253316.1;AAG08014.1	NP_253316.1;AAG08014.1		
6.98968	7.03707	7.07547	7.04599	7.02727	7.10619	7.04348	7.01766	6.99464	7.0223	7.04716	7.14597	7.17537	7.05622	7.17903			NP_253317.1;AAG08015.1	NP_253317.1;AAG08015.1		
7.37433	7.28339	7.22858	7.63311	7.5738	7.65834	7.55611	7.58366	7.68161	7.66348	7.69839	7.72782	7.90747	7.86304	7.77087			NP_253321.1;AAG08019.1	NP_253321.1;AAG08019.1		
8.23779	8.20284	8.22045	8.57901	8.54044	8.59571	8.42482	8.39863	8.39623	8.38468	8.5217	8.54586	7.8883	7.98718	7.97499			NP_253322.1;AAG08020.1	NP_253322.1;AAG08020.1		
7.32492	7.03579	7.00048	8.23744	8.09342	8.359	8.15023	8.09402	8.08884	8.07515	8.09061	8.03354	6.76008	7.34005	7.61825			NP_253323.1;AAG08021.1	NP_253323.1;AAG08021.1		
7.54931	7.52857	7.48718	7.09058	7.19008	7.18823	7.45728	7.47958	7.42593	7.35338	7.18523	7.0244	7.48906	7.56241	7.52784			NP_253326.1;AAG08024.1	NP_253326.1;AAG08024.1		
8.33445	8.40995	8.41005	8.62744	8.63334	8.7311	8.59948	8.62896	8.54547	8.65352	8.69465	8.69371	7.69734	8.0235	8.03197			NP_253329.1;AAG08027.1	NP_253329.1;AAG08027.1		
8.59362	8.57616	8.58487	8.39002	8.42677	8.3323	8.62746	8.61173	8.62698	8.54423	8.66084	8.65897	8.53113	8.54732	8.58181			NP_253330.1;AAG08028.1	NP_253330.1;AAG08028.1		
7.5168	7.43271	7.42924	7.93355	7.88324	8.01653	7.80266	7.70238	7.79154	7.84719	7.89631	7.92943	7.88739	7.9327	7.89029			NP_253331.1;AAG08029.1	NP_253331.1;AAG08029.1		
7.12271	7.2672	7.18794	7.12408	7.21561	7.2249	6.73738	6.6715	6.72647	6.89997	6.95159	6.96818	7.25385	7.25246	7.1495			NP_253332.1;AAG08030.1	NP_253332.1;AAG08030.1		
7.58177	7.35879	7.52516	7.47299	7.45652	7.39608	7.30777	7.24939	7.28941	7.37398	7.49921	7.50629	7.57812	7.74799	7.66875			NP_253333.1;AAG08031.1	NP_253333.1;AAG08031.1		
8.23651	8.28078	8.17035	8.09944	8.15048	8.30812	8.05231	8.11909	8.06614	7.98329	8.08257	8.11093	8.5262	8.37016	8.34547			NP_253334.1;AAG08032.1	NP_253334.1;AAG08032.1		
8.3499	8.35021	8.30694	8.43815	8.46339	8.53759	8.32852	8.31785	8.36489	8.30029	8.42206	8.41377	8.42397	8.43281	8.40826			NP_253335.1;AAG08033.1	NP_253335.1;AAG08033.1		
7.42247	7.10054	7.53425	6.30645	6.5812	6.72523	6.34955	6.26405	6.37269	6.12804	6.13722	6.17255	6.46089	6.44622	6.69806			NP_253337.1;AAG08035.1	NP_253337.1;AAG08035.1		
7.36523	7.22032	7.35499	7.25341	7.21392	7.28706	7.26304	7.21564	7.13424	7.06874	7.3831	7.26832	7.5549	7.47312	7.48868			NP_253340.1;AAG08038.1	NP_253340.1;AAG08038.1		
7.21487	7.23211	7.19184	7.06382	7.0289	7.12297	7.09149	7.21394	7.12811	7.27056	7.32834	7.35211	7.16864	7.10897	7.11962			NP_253344.1;AAG08042.1	NP_253344.1;AAG08042.1		
7.12998	7.28092	7.14205	7.54208	7.50143	7.42672	7.66923	7.65399	7.63386	7.43989	7.46707	7.33327	7.39328	7.36205	7.3898			NP_253345.1;AAG08043.1	NP_253345.1;AAG08043.1		
8.10343	7.9529	8.03775	8.28012	8.24839	8.3947	8.09395	8.14048	8.12421	8.15546	8.19368	8.21394	8.3035	8.30092	8.28954			NP_253346.1;AAG08044.1	NP_253346.1;AAG08044.1		
6.06162	6.37196	6.20019	6.54959	6.56076	6.5407	6.29341	6.55381	6.48391	6.47357	6.78163	6.4547	6.60823	6.23933	6.33652			NP_253348.1;AAG08046.1	NP_253348.1;AAG08046.1		
7.90793	7.77151	7.82098	7.95125	7.85632	8.02653	8.23068	8.09409	8.22876	8.69988	8.73395	8.76438	7.82339	8.00685	8.08045			NP_253350.1;AAG08048.1	NP_253350.1;AAG08048.1		
7.06506	6.45584	7.14355	7.2771	7.16113	7.23707	7.08611	7.03575	7.01132	7.17612	7.21426	7.25801	7.32879	7.24598	7.18193			NP_253351.1;AAG08049.1	NP_253351.1;AAG08049.1		
7.01204	7.07904	7.11261	6.79403	6.82738	7.04552	7.09012	6.88016	6.94713	6.80661	7.42043	7.24339	7.38589	6.93485	6.86533			NP_253352.1;AAG08050.1	NP_253352.1;AAG08050.1		
7.77062	7.73526	7.806	7.81006	7.72934	7.77107	7.68489	7.64856	7.63979	7.66078	7.76716	7.76697	7.59843	7.58998	7.664			NP_253354.1;AAG08052.1	NP_253354.1;AAG08052.1		
7.28026	7.32511	7.51244	7.53117	7.5833	7.48684	7.63301	7.62982	7.63833	7.36907	7.07824	7.08048	7.55617	7.54268	7.38694			NP_253355.1;AAG08053.1	NP_253355.1;AAG08053.1		
7.03084	7.07423	6.88911	8.04836	8.06479	8.01611	7.70794	7.65338	7.6143	7.96176	7.9343	8.00312	7.56388	7.42654	7.45456			NP_253356.1;AAG08054.1	NP_253356.1;AAG08054.1		
6.52982	6.28796	7.13596	7.28776	7.43715	7.56083	7.3073	6.89342	7.10336	6.92805	7.03631	7.07733	6.70861	6.47214	6.53744			NP_253357.1;AAG08055.1	NP_253357.1;AAG08055.1		
7.41762	7.29429	7.42313	7.47217	7.31165	7.41015	7.22167	7.2443	7.12408	7.2921	7.34885	7.41749	7.50837	7.40758	7.08583			NP_253358.1;AAG08056.1	NP_253358.1;AAG08056.1		
8.7923	8.82796	8.82831	8.41631	8.46979	8.19061	8.57852	8.59845	8.5837	8.6496	8.76793	8.73794	8.93648	8.79404	8.71388			NP_253359.1;AAG08057.1	NP_253359.1;AAG08057.1		
9.23917	9.25105	9.16322	9.18336	9.21211	9.19645	9.23722	9.22045	9.22222	9.28452	9.38037	9.42771	9.43946	9.32459	9.31378			NP_253360.1;AAG08058.1	NP_253360.1;AAG08058.1		
7.66104	7.75961	7.7697	7.4619	7.46327	7.39757	7.43367	7.50633	7.47776	7.55962	7.54158	7.58149	7.73313	7.67029	7.69099			NP_253361.1;AAG08059.1	NP_253361.1;AAG08059.1		
8.35858	8.34943	8.33001	8.13802	8.08824	8.133	8.13152	8.11856	8.19899	8.20903	8.27582	8.26703	8.41229	8.31884	8.33748			NP_253362.1;AAG08060.1	NP_253362.1;AAG08060.1		
6.84946	6.46125	6.53476	6.37049	6.49474	6.44927	6.59415	6.32275	6.11832	6.37246	7.30029	6.56742	6.21983	7.1024	6.95079			NP_253363.1;AAG08061.1	NP_253363.1;AAG08061.1		
7.00294	6.29375	6.37013	6.53969	6.93441	6.41327	6.54954	6.7887	7.11681	6.91054	6.41986	6.44564	6.27288	6.08377	6.95962			NP_253364.1;AAG08062.1	NP_253364.1;AAG08062.1		
7.84609	7.92749	7.90395	8.39921	8.39414	8.48289	8.28545	8.25498	8.32556	8.28572	8.32597	8.28997	8.27894	8.37345	8.38014			NP_253365.1;AAG08063.1	NP_253365.1;AAG08063.1		
7.28008	7.26757	7.20085	7.36433	7.30042	7.30822	7.38842	7.43016	7.40465	7.46243	7.16065	7.06378	7.0728	7.1756	7.20238			NP_253366.1;AAG08064.1	NP_253366.1;AAG08064.1		
6.99279	7.0249	7.14693	6.95361	6.93649	6.93932	6.9871	7.01127	7.05782	7.06941	6.96971	7.14136	7.03491	6.99954	6.99608			NP_253368.1;AAG08066.1	NP_253368.1;AAG08066.1		
8.31473	8.27413	8.27816	8.28026	8.19148	8.34066	8.04661	8.12258	8.08948	8.22722	8.19435	8.28106	8.39124	8.28099	8.29199			NP_253376.1;AAG08074.1	NP_253376.1;AAG08074.1		
7.09771	7.18321	7.12652	7.38189	7.25368	7.02292	7.35374	7.25188	7.38741	7.33917	6.88797	6.80016	7.23591	7.31239	7.08203			NP_253378.1;AAG08076.1	NP_253378.1;AAG08076.1		
6.69673	6.23134	6.03151	7.29241	7.29559	7.37144	7.26397	7.20879	7.28069	7.12382	7.33736	7.33153	7.2642	7.2652	7.29504			NP_253380.1;AAG08078.1	NP_253380.1;AAG08078.1		
6.22699	6.28121	6.5114	7.28463	7.24726	7.20903	7.55347	7.4178	7.45542	7.32586	7.18932	7.21767	6.27981	6.42905	6.15056			NP_253381.1;AAG08079.1	NP_253381.1;AAG08079.1		
9.2184	9.29524	9.23664	9.1213	9.06595	9.091	8.96935	8.911	8.94926	9.14659	9.12005	9.03338	8.95573	9.20984	9.18983			NP_253382.1;AAG08080.1	NP_253382.1;AAG08080.1		
7.96488	7.90373	7.86414	8.1229	8.14557	8.14721	8.26444	8.16197	8.2045	8.10924	8.26724	7.91346	8.29345	8.25426	8.18921			NP_253383.1;AAG08081.1	NP_253383.1;AAG08081.1		
8.10863	8.04261	8.11827	7.92867	7.89906	7.74374	8.2992	8.32027	8.23277	8.27738	8.26079	8.16328	8.1499	8.19717	8.17895			NP_253384.1;AAG08082.1	NP_253384.1;AAG08082.1		
7.76145	7.73226	7.66955	6.5264	7.36695	7.33762	7.09405	7.11528	7.06378	6.99936	7.28326	6.24599	8.02975	7.9526	7.74406			NP_253385.1;AAG08083.1	NP_253385.1;AAG08083.1		
6.44016	6.55781	6.81695	6.74872	6.37958	6.02212	6.09715	6.59492	6.02379	6.39965	6.18729	6.68567	6.71846	6.97895	6.82078			NP_253386.1;AAG08084.1	NP_253386.1;AAG08084.1		
7.52359	7.67084	7.5056	7.86115	7.89574	7.96236	7.76187	7.95294	7.63621	7.89395	7.89066	7.81557	7.22026	7.3012	7.28823			NP_253387.1;AAG08085.1	NP_253387.1;AAG08085.1		
6.40674	6.55015	6.55343	6.81386	6.72487	6.44936	7.14761	7.25732	7.21958	6.97315	6.513	6.5316	6.44579	6.69749	6.59727			NP_253388.1;AAG08086.1	NP_253388.1;AAG08086.1		
8.6269	8.65899	8.62896	8.67414	8.5867	8.40536	8.85753	8.79313	8.81508	8.82885	8.89561	8.86439	8.58322	8.72865	8.75041			NP_253389.1;AAG08087.1	NP_253389.1;AAG08087.1		
8.00898	8.04116	8.04076	7.96658	7.8999	8.00924	7.79853	7.77243	7.78548	7.76777	7.82209	7.94919	7.89983	7.75356	7.77507			NP_253390.1;AAG08088.1	NP_253390.1;AAG08088.1		
6.91371	7.23295	7.14697	7.06446	7.11591	7.0816	6.92508	6.3132	6.67394	7.5496	6.52065	7.39208	7.26148	7.11264	7.14836			NP_253391.1;AAG08089.1	NP_253391.1;AAG08089.1		
7.6605	7.62574	7.57102	7.41566	7.36905	7.44017	7.46583	7.45894	7.41765	7.39839	7.655	7.63043	7.76556	7.64894	7.54499			NP_253392.1;AAG08090.1	NP_253392.1;AAG08090.1		
6.24508	6.22004	6.54082	6.86593	6.18549	6.96889	6.23111	6.7551	6.48278	6.7827	6.61583	6.88003	6.38221	6.17168	6.6626			NP_253393.1;AAG08091.1	NP_253393.1;AAG08091.1		
6.71317	6.89048	6.31302	6.57407	6.82309	6.46083	6.54534	6.48463	6.3449	6.57667	6.22768	6.70071	6.86342	6.68384	6.69172			NP_253394.1;AAG08092.1	NP_253394.1;AAG08092.1		
8.13969	8.06371	8.04887	8.03391	8.09156	8.18033	7.84697	7.91339	7.93099	8.07405	8.13887	8.1383	8.22724	8.21516	8.0892			NP_253396.1;AAG08094.1;2R79	NP_253396.1;AAG08094.1;2R79		
7.10072	7.26517	7.39129	7.59651	7.47273	7.61339	7.33185	7.3157	7.31397	7.51533	7.5435	7.58155	7.67615	7.62872	7.50947			NP_253397.1;AAG08095.1	NP_253397.1;AAG08095.1		
6.83843	6.24753	6.45058	6.40775	6.346	6.51094	6.29915	6.73497	6.56097	6.47458	6.52679	6.37628	6.67304	5.51739	6.41489			NP_253398.1;AAG08096.1	NP_253398.1;AAG08096.1		
7.7083	7.83674	7.81717	7.57459	7.62509	7.57549	7.72185	7.81094	7.72158	7.60828	7.45513	7.49318	7.29431	7.56329	7.64137			NP_253403.1;AAG08101.1	NP_253403.1;AAG08101.1		
6.1898	6.61009	6.30804	6.93368	6.76175	6.88291	6.7331	6.68101	6.73274	6.74729	6.78259	6.81523	6.68111	6.83948	6.95993			NP_253404.1;AAG08102.1	NP_253404.1;AAG08102.1		
7.61087	7.51558	7.53941	8.07726	8.03898	7.96297	7.87302	7.90921	7.89618	7.92488	7.77319	7.94034	7.6683	7.73418	7.72691			NP_253405.1;AAG08103.1	NP_253405.1;AAG08103.1		
7.01753	6.69487	7.2746	7.06937	6.98477	7.04548	7.22688	7.22968	7.23261	7.1628	6.97765	6.94379	7.13751	7.06933	7.13903			NP_253408.1;AAG08106.1	NP_253408.1;AAG08106.1		
6.12802	6.3576	6.1552	6.49146	6.472	6.3036	6.57059	6.36819	6.75111	6.28959	6.59723	6.44273	6.46116	6.50746	6.74527			NP_253409.1;AAG08107.1	NP_253409.1;AAG08107.1		
7.20287	7.38751	7.37618	7.55932	7.59349	7.50408	7.66787	7.54261	7.70793	7.79328	7.82593	7.85858	7.86097	7.71317	7.80874			NP_253410.1;AAG08108.1	NP_253410.1;AAG08108.1		
8.50342	8.4779	8.48364	8.95109	8.90692	9.02735	8.72714	8.71677	8.78988	8.72484	8.86893	8.86125	8.68246	8.69425	8.64411			NP_253411.1;AAG08109.1	NP_253411.1;AAG08109.1		
6.66833	6.51802	6.36107	6.28833	6.15582	6.19543	6.40027	6.35908	7.22616	7.29135	6.38126	6.215	5.95188	6.65142	6.34382			NP_253412.1;AAG08110.1	NP_253412.1;AAG08110.1		
6.85478	5.6576	6.38301	6.48666	6.46608	6.68651	6.53204	6.52237	6.78251	6.18572	6.46313	6.56284	6.57938	6.73968	6.51601			NP_253413.1;AAG08111.1	NP_253413.1;AAG08111.1		
8.41497	8.49791	8.47839	8.19921	8.21307	8.21341	8.30237	8.25276	8.22508	8.21977	7.89767	7.90059	7.86591	8.10612	8.15622			NP_253414.1;AAG08112.1	NP_253414.1;AAG08112.1		
7.71577	7.70321	7.60961	7.64803	7.71848	7.40605	8.08558	8.02049	8.07613	7.83156	7.28874	6.86292	7.46777	7.51422	7.46437			NP_253415.1;AAG08113.1	NP_253415.1;AAG08113.1		
6.68268	6.79318	6.76021	6.84697	6.80696	6.9259	6.66112	6.64677	6.58326	6.77034	6.82637	6.81544	6.53877	6.90378	6.9299			NP_253416.1;AAG08114.1	NP_253416.1;AAG08114.1		
8.16622	8.37284	8.35069	8.42356	8.37229	8.53763	8.26012	8.22948	8.33622	8.24259	8.39136	8.39109	7.60879	8.07929	8.03918			NP_253417.1;AAG08115.1	NP_253417.1;AAG08115.1		
